41649: [41647, 41648.502645502645]
41650: [41649, 41649.39880952381]
41651: [41650, 41650.39880952381]
41652: [41650, 41651.51388888889]
41653: [41652, 41652.487433862436]
41654: [41652, 41653.60052910053]
41655: [41653, 41654.71560846561]
41656: [41655, 41655.54232804233]
41657: [41655, 41656.65542328042]
41658: [41656, 41657.77050264551]
41659: [41657, 41658.34971098266]
41660: [41659, 41659.46001926782]
41661: [41660, 41660.57514450867]
41662: [41661, 41661.39017341041]
41663: [41662, 41662.50192678227]
41664: [41663, 41663.617052023124]
41665: [41664, 41664.73025048169]
41666: [41665, 41665.84393063584]
41667: [41666, 41666.95905587669]
41668: [41666, 41667.60108604845]
41669: [41667, 41668.60108604845]
41670: [41668, 41669.716374269]
41671: [41670, 41670.538383838386]
41672: [41671, 41671.64141414141]
41673: [41672, 41672.756565656564]
41674: [41673, 41673.51919191919]
41675: [41674, 41674.62626262626]
41676: [41675, 41675.74141414141]
41677: [41676, 41676.57474747475]
41678: [41676, 41677.68888888889]
41679: [41678, 41678.80404040404]
41680: [41677, 41679.61818181818]
41681: [41678, 41680.61818181818]
41682: [41680, 41681.73333333334]
41683: [41682, 41682.5898989899]
41684: [41683, 41683.70404040404]
41685: [41684, 41684.81919191919]
41686: [41685, 41685.61313131313]
41687: [41686, 41686.61313131313]
41688: [41687, 41687.728282828284]
41689: [41688, 41688.8404040404]
41690: [41689, 41689.954545454544]
41691: [41690, 41691.069696969695]
41692: [41691, 41691.86262626263]
41693: [41692, 41692.976767676766]
41694: [41693, 41694.091919191924]
41695: [41694, 41694.951515151515]
41696: [41694, 41696.06363636364]
41697: [41696, 41697.17878787879]
41698: [41696, 41697.875757575755]
41699: [41697, 41698.990909090906]
41700: [41699, 41700.106060606064]
41701: [41700, 41700.83184855234]
41702: [41701, 41701.943207126955]
41703: [41702, 41703.05827765405]
41704: [41703, 41703.954342984405]
41705: [41704, 41705.06718634001]
41706: [41705, 41706.18225686711]
41707: [41706, 41707.01596139569]
41708: [41707, 41708.08871566444]
41709: [41708, 41709.20378619153]
41710: [41709, 41710.0998515219]
41711: [41711, 41711.21269487751]
41712: [41712, 41712.32813659985]
41713: [41713, 41713.4435783222]
41714: [41714, 41714.51633259094]
41715: [41715, 41715.63140311804]
41716: [41715, 41715.923007011166]
41717: [41716, 41717.02298104389]
41718: [41717, 41718.138016099714]
41719: [41718, 41718.926123084915]
41720: [41718, 41720.04063879512]
41721: [41719, 41721.155673850946]
41722: [41721, 41722.04764996105]
41723: [41722, 41723.15385614126]
41724: [41723, 41724.26889119709]
41725: [41724, 41725.00516565728]
41726: [41724, 41726.118810117565]
41727: [41725, 41727.23387958675]
41728: [41727, 41728.05646597791]
41729: [41728, 41729.05646597791]
41730: [41729, 41730.171535447094]
41731: [41729, 41731.153366583545]
41732: [41730, 41732.22604203776]
41733: [41731, 41733.34111150695]
41734: [41732, 41734.18257926612]
41735: [41734, 41735.29515496972]
41736: [41734, 41736.41022443891]
41737: [41736, 41737.20890410959]
41738: [41737, 41738.32123287671]
41739: [41738, 41739.43630136986]
41740: [41739, 41740.32808219178]
41741: [41741, 41741.443150684936]
41742: [41741, 41742.558219178085]
41743: [41743, 41743.37602739726]
41744: [41744, 41744.47876712329]
41745: [41744, 41745.59383561644]
41746: [41745, 41745.76261127597]
41747: [41746, 41746.87537091988]
41748: [41747, 41747.990356083086]
41749: [41749, 41749.10385756677]
41750: [41750, 41750.217359050446]
41751: [41751, 41751.332344213646]
41752: [41752, 41752.17359050445]
41753: [41752, 41753.28486646884]
41754: [41753, 41754.39985163204]
41755: [41755, 41755.25816023739]
41756: [41756, 41756.371661721074]
41757: [41756, 41757.486646884274]
41758: [41758, 41758.28338278932]
41759: [41759, 41759.28338278932]
41760: [41760, 41760.39836795252]
41761: [41761, 41761.398367952526]
41762: [41762, 41762.51409495549]
41763: [41763, 41763.6290801187]
41764: [41764, 41764.525964391694]
41765: [41765, 41765.62166172107]
41766: [41766, 41766.736646884274]
41767: [41767, 41767.58810289389]
41768: [41768, 41768.701038575666]
41769: [41769, 41769.81602373887]
41770: [41770, 41770.744324740284]
41771: [41771, 41771.744324740284]
41772: [41772, 41772.85936898807]
41773: [41773, 41773.83801462101]
41774: [41774, 41774.91073489804]
41775: [41775, 41776.02577914583]
41776: [41776, 41776.82185455944]
41777: [41777, 41777.82185455944]
41778: [41778, 41778.93689880723]
41779: [41779, 41779.66833397461]
41780: [41780, 41780.77837629858]
41781: [41781, 41781.89342054637]
41782: [41782, 41782.69750675879]
41783: [41783, 41783.813389765295]
41784: [41784, 41784.92843401308]
41785: [41785, 41785.75458095524]
41786: [41786, 41786.86392310003]
41787: [41787, 41787.97897266447]
41788: [41788, 41788.81976569541]
41789: [41789, 41789.93481525984]
41790: [41790, 41791.04986482427]
41791: [41791, 41791.91108440973]
41792: [41793, 41793.02373085011]
41793: [41793, 41794.13878041454]
41794: [41794, 41794.99339140883]
41795: [41795, 41796.10693902073]
41796: [41796, 41797.22198858516]
41797: [41797, 41798.0776919582]
41798: [41798, 41799.15038618809]
41799: [41799, 41800.26533393912]
41800: [41800, 41801.16174466151]
41801: [41801, 41802.16174466151]
41802: [41803, 41803.27669241254]
41803: [41803, 41804.132666969555]
41804: [41805, 41805.24079963653]
41805: [41806, 41806.35574738755]
41806: [41807, 41807.101317582914]
41807: [41807, 41808.21490231713]
41808: [41808, 41809.32985006815]
41809: [41809, 41810.20484171322]
41810: [41810, 41811.31890130354]
41811: [41810, 41812.43389199255]
41812: [41813, 41813.1824953445]
41813: [41814, 41814.1824953445]
41814: [41813, 41815.29748603352]
41815: [41815, 41816.177374301675]
41816: [41817, 41817.28026070764]
41817: [41818, 41818.39525139665]
41818: [41819, 41819.28770949721]
41819: [41820, 41820.403165735566]
41820: [41821, 41821.51815642458]
41821: [41820, 41821.640029325514]
41822: [41822, 41822.746334310854]
41823: [41823, 41823.861436950145]
41824: [41824, 41824.67595307918]
41825: [41825, 41825.789589442815]
41826: [41826, 41826.90469208211]
41827: [41827, 41827.76319648094]
41828: [41828, 41828.8357771261]
41829: [41829, 41829.9508797654]
41830: [41830, 41830.58137829912]
41831: [41830, 41831.69501466276]
41832: [41832, 41832.810117302055]
41833: [41832, 41833.51875]
41834: [41834, 41834.63]
41835: [41835, 41835.745]
41836: [41836, 41836.536250000005]
41837: [41837, 41837.65]
41838: [41838, 41838.765]
41839: [41839, 41839.595]
41840: [41840, 41840.70875]
41841: [41841, 41841.82375]
41842: [41842, 41842.62625]
41843: [41843, 41843.62625]
41844: [41844, 41844.74125]
41845: [41845, 41845.5075]
41846: [41846, 41846.62125]
41847: [41847, 41847.73625]
41848: [41847, 41848.48665955176]
41849: [41848, 41849.48665955176]
41850: [41849, 41850.602454642474]
41851: [41850, 41851.602454642474]
41852: [41852, 41852.675026680896]
41853: [41853, 41853.79028815369]
41854: [41854, 41854.60725720384]
41855: [41854, 41855.71878335112]
41856: [41855, 41856.8340448239]
41857: [41856, 41857.31910352188]
41858: [41858, 41858.3916755603]
41859: [41859, 41859.50693703308]
41860: [41859, 41860.35272145144]
41861: [41860, 41861.46478121665]
41862: [41862, 41862.580042689435]
41863: [41862, 41863.32390608324]
41864: [41863, 41864.42636072572]
41865: [41865, 41865.54162219851]
41866: [41865, 41866.367662753466]
41867: [41866, 41867.456243329776]
41868: [41868, 41868.57150480256]
41869: [41868, 41869.39807897546]
41870: [41870, 41870.51227321238]
41871: [41871, 41871.62753468517]
41872: [41871, 41872.37620064034]
41873: [41872, 41873.475987193175]
41874: [41873, 41874.59124866595]
41875: [41875, 41875.39220917823]
41876: [41876, 41876.50640341515]
41877: [41877, 41877.62166488794]
41878: [41877, 41878.415]
41879: [41878, 41879.415]
41880: [41880, 41880.53]
41881: [41880, 41881.34375]
41882: [41882, 41882.457500000004]
41883: [41883, 41883.572499999995]
41884: [41883, 41884.427500000005]
41885: [41885, 41885.52375]
41886: [41886, 41886.63875]
41887: [41886, 41887.345]
41888: [41887, 41888.45875]
41889: [41888, 41889.573749999996]
41890: [41889, 41890.47125]
41891: [41890, 41891.585]
41892: [41891, 41892.7]
41893: [41893, 41893.415]
41894: [41894, 41894.487499999996]
41895: [41894, 41895.6025]
41896: [41896, 41896.40042075736]
41897: [41897, 41897.40042075736]
41898: [41897, 41898.515427769984]
41899: [41898, 41899.3755259467]
41900: [41900, 41900.489130434784]
41901: [41901, 41901.6041374474]
41902: [41902, 41902.50140252455]
41903: [41903, 41903.50140252455]
41904: [41902, 41904.616409537164]
41905: [41905, 41905.40552325582]
41906: [41906, 41906.51598837209]
41907: [41907, 41907.63081395349]
41908: [41907, 41908.33125]
41909: [41908, 41909.42]
41910: [41909, 41910.535]
41911: [41910, 41911.119999999995]
41912: [41911, 41912.235]
41913: [41913, 41913.35]
41914: [41914, 41914.192500000005]
41915: [41914, 41915.30625]
41916: [41916, 41916.42125]
41917: [41917, 41917.20203488372]
41918: [41918, 41918.27470930232]
41919: [41919, 41919.38953488372]
41920: [41919, 41919.97]
41921: [41921, 41921.08625]
41922: [41922, 41922.20125]
41923: [41922, 41922.54625]
41924: [41923, 41923.66]
41925: [41924, 41924.775]
41926: [41925, 41925.8475]
41927: [41926, 41926.8475]
41928: [41927, 41927.962499999994]
41929: [41928, 41928.77375]
41930: [41929, 41929.886249999996]
41931: [41930, 41931.00125]
41932: [41931, 41931.810000000005]
41933: [41932, 41932.915]
41934: [41933, 41934.03]
41935: [41934, 41934.69125]
41936: [41935, 41935.79375]
41937: [41936, 41936.90875]
41938: [41937, 41937.73125]
41939: [41938, 41938.84]
41940: [41939, 41939.955]
41941: [41939, 41940.73]
41942: [41941, 41941.84375]
41943: [41942, 41942.95875]
41944: [41943, 41943.93875]
41945: [41944, 41945.035]
41946: [41945, 41946.15]
41947: [41946, 41946.895000000004]
41948: [41947, 41947.9675]
41949: [41948, 41949.08375]
41950: [41950, 41950.1975]
41951: [41950, 41951.31125]
41952: [41951, 41952.42625]
41953: [41952, 41953.124375]
41954: [41954, 41954.230625]
41955: [41955, 41955.345625]
41956: [41956, 41956.176875]
41957: [41957, 41957.176875]
41958: [41957, 41958.291875]
41959: [41958, 41959.04625]
41960: [41959, 41960.15625]
41961: [41960, 41961.27125]
41962: [41962, 41962.07625]
41963: [41962, 41963.1875]
41964: [41964, 41964.3025]
41965: [41964, 41965.0275]
41966: [41965, 41966.1]
41967: [41967, 41967.215]
41968: [41967, 41968.05875]
41969: [41968, 41969.05875]
41970: [41970, 41970.17375]
41971: [41970, 41970.986875]
41972: [41971, 41972.094375]
41973: [41973, 41973.209375000006]
41974: [41973, 41974.00375]
41975: [41975, 41975.12]
41976: [41976, 41976.235]
41977: [41976, 41977.0375]
41978: [41977, 41978.153125]
41979: [41979, 41979.268125]
41980: [41979, 41980.089375]
41981: [41980, 41981.089375]
41982: [41981, 41982.204375]
41983: [41982, 41982.949375]
41984: [41983, 41984.06375]
41985: [41984, 41985.17875]
41986: [41985, 41985.94875]
41987: [41986, 41987.061875]
41988: [41987, 41988.176875]
41989: [41988, 41989.005]
41990: [41989, 41990.119375]
41991: [41991, 41991.234375]
41992: [41991, 41992.130625]
41993: [41992, 41993.241875]
41994: [41994, 41994.356875]
41995: [41995, 41995.179375]
41996: [41996, 41996.251875]
41997: [41997, 41997.366875]
41998: [41997, 41998.264375]
41999: [41998, 41999.264375]
42000: [42000, 42000.379375000004]
42001: [42001, 42001.36993603411]
42002: [42002, 42002.442430703624]
42003: [42003, 42003.557569296376]
42004: [42003, 42004.380597014926]
42005: [42005, 42005.49466950959]
42006: [42005, 42006.60980810235]
42007: [42007, 42007.46801705757]
42008: [42008, 42008.582089552234]
42009: [42009, 42009.697228144985]
42010: [42010, 42010.6]
42011: [42011, 42011.71]
42012: [42012, 42012.825]
42013: [42013, 42013.4875]
42014: [42014, 42014.595]
42015: [42015, 42015.71]
42016: [42016, 42016.5425]
42017: [42017, 42017.5425]
42018: [42018, 42018.6575]
42019: [42018, 42019.126875]
42020: [42020, 42020.24125]
42021: [42021, 42021.35625]
42022: [42021, 42021.97654584222]
42023: [42022, 42022.97654584222]
42024: [42023, 42024.09168443497]
42025: [42024, 42024.98720682303]
42026: [42025, 42026.05970149254]
42027: [42026, 42027.17484008529]
42028: [42027, 42028.07249466951]
42029: [42028, 42029.18763326226]
42030: [42030, 42030.302771855015]
42031: [42031, 42031.121535181235]
42032: [42032, 42032.2356076759]
42033: [42033, 42033.350746268654]
42034: [42034, 42034.20575692964]
42035: [42035, 42035.31769722814]
42036: [42036, 42036.432835820895]
42037: [42036, 42037.1460554371]
42038: [42037, 42038.21855010661]
42039: [42038, 42039.333688699364]
42040: [42040, 42040.10375]
42041: [42040, 42041.2125]
42042: [42041, 42042.3275]
42043: [42043, 42043.3275]
42044: [42044, 42044.441875000004]
42045: [42044, 42045.556874999995]
42046: [42046, 42046.348125000004]
42047: [42047, 42047.4525]
42048: [42048, 42048.567500000005]
42049: [42048, 42048.95095948827]
42050: [42049, 42050.06396588487]
42051: [42051, 42051.17910447761]
42052: [42051, 42051.562899786775]
42053: [42052, 42052.66950959488]
42054: [42053, 42053.78464818763]
42055: [42054, 42054.62153518124]
42056: [42055, 42055.734541577825]
42057: [42056, 42056.84968017058]
42058: [42056, 42057.689765458425]
42059: [42058, 42058.804904051176]
42060: [42059, 42059.92004264392]
42061: [42060, 42060.600213219615]
42062: [42061, 42061.67270788913]
42063: [42062, 42062.78784648188]
42064: [42063, 42063.61087420043]
42065: [42064, 42064.72388059701]
42066: [42065, 42065.83901918976]
42067: [42066, 42066.954157782515]
42068: [42067, 42068.065031982944]
42069: [42069, 42069.180170575695]
42070: [42069, 42070.055437100214]
42071: [42070, 42071.055437100214]
42072: [42071, 42072.17057569296]
42073: [42072, 42072.86353944563]
42074: [42073, 42073.979744136464]
42075: [42074, 42075.09488272921]
42076: [42075, 42076.20895522388]
42077: [42076, 42077.29744136461]
42078: [42078, 42078.41257995735]
42079: [42079, 42079.267590618336]
42080: [42080, 42080.380597014926]
42081: [42080, 42081.49573560768]
42082: [42081, 42082.60874200426]
42083: [42082, 42083.60874200426]
42084: [42084, 42084.72388059701]
42085: [42084, 42085.56823027719]
42086: [42086, 42086.67484008529]
42087: [42087, 42087.78997867804]
42088: [42088, 42088.67484008529]
42089: [42089, 42089.67484008529]
42090: [42090, 42090.78997867804]
42091: [42091, 42091.566371681416]
42092: [42092, 42092.681415929204]
42093: [42093, 42093.79646017699]
42094: [42094, 42094.62123893805]
42095: [42095, 42095.71681415929]
42096: [42096, 42096.83185840708]
42097: [42097, 42097.605309734514]
42098: [42098, 42098.7203539823]
42099: [42099, 42099.83539823009]
42100: [42100, 42100.72920353982]
42101: [42101, 42101.72920353982]
42102: [42102, 42102.84424778761]
42103: [42102, 42103.67079646018]
42104: [42104, 42104.784070796464]
42105: [42105, 42105.899115044245]
42106: [42106, 42106.64247787611]
42107: [42107, 42107.7592920354]
42108: [42107, 42108.87433628319]
42109: [42109, 42109.29495268139]
42110: [42110, 42110.39116719243]
42111: [42111, 42111.506309148266]
42112: [42112, 42112.35173501578]
42113: [42112, 42113.46214511041]
42114: [42113, 42114.57728706625]
42115: [42115, 42115.417981072555]
42116: [42115, 42116.490536277604]
42117: [42117, 42117.60567823344]
42118: [42117, 42118.19716088328]
42119: [42119, 42119.310725552044]
42120: [42119, 42120.42586750789]
42121: [42121, 42121.53627760253]
42122: [42122, 42122.60883280757]
42123: [42122, 42123.72397476341]
42124: [42123, 42124.48186119874]
42125: [42125, 42125.59700315457]
42126: [42126, 42126.71214511041]
42127: [42126, 42127.23107255521]
42128: [42127, 42128.33359621451]
42129: [42128, 42129.44873817035]
42130: [42129, 42130.1214511041]
42131: [42130, 42131.1214511041]
42132: [42131, 42132.23659305993]
42133: [42132, 42133.064668769715]
42134: [42133, 42134.137223974765]
42135: [42134, 42135.2523659306]
42136: [42135, 42136.36593059937]
42137: [42136, 42137.47634069401]
42138: [42137, 42138.59148264984]
42139: [42138, 42139.307570977915]
42140: [42140, 42140.42113564669]
42141: [42141, 42141.53627760252]
42142: [42141, 42142.33675078864]
42143: [42142, 42143.45110410095]
42144: [42144, 42144.566246056784]
42145: [42144, 42145.359621451105]
42146: [42145, 42146.470031545745]
42147: [42146, 42147.585173501575]
42148: [42148, 42148.40220820189]
42149: [42148, 42149.51498422713]
42150: [42150, 42150.630126182965]
42151: [42150, 42151.50552050473]
42152: [42152, 42152.61750788643]
42153: [42153, 42153.73264984227]
42154: [42154, 42154.62223974764]
42155: [42155, 42155.71845425868]
42156: [42156, 42156.833596214514]
42157: [42156, 42157.54968454258]
42158: [42158, 42158.66324921136]
42159: [42159, 42159.77839116719]
42160: [42159, 42160.396256931606]
42161: [42160, 42161.50970425139]
42162: [42162, 42162.62476894639]
42163: [42162, 42163.47550831793]
42164: [42164, 42164.589417744915]
42165: [42165, 42165.70448243993]
42166: [42165, 42166.52426062847]
42167: [42167, 42167.63724584103]
42168: [42168, 42168.752310536045]
42169: [42168, 42169.402957486134]
42170: [42169, 42170.499075785585]
42171: [42170, 42171.6141404806]
42172: [42171, 42172.506931608135]
42173: [42173, 42173.621072088725]
42174: [42174, 42174.73613678374]
42175: [42174, 42175.310536044366]
42176: [42176, 42176.42236598891]
42177: [42177, 42177.53743068392]
42178: [42177, 42178.32717190388]
42179: [42178, 42179.32717190388]
42180: [42179, 42180.442236598894]
42181: [42180, 42181.167051756005]
42182: [42181, 42182.280730129394]
42183: [42181, 42183.3957948244]
42184: [42183, 42184.18690851735]
42185: [42184, 42185.30047318612]
42186: [42185, 42186.41561514196]
42187: [42186, 42186.69637223975]
42188: [42187, 42187.81230283912]
42189: [42187, 42188.92744479495]
42190: [42189, 42189.5047318612]
42191: [42189, 42190.61356466877]
42192: [42190, 42191.728706624606]
42193: [42192, 42192.50157728707]
42194: [42193, 42193.61514195584]
42195: [42193, 42194.730283911675]
42196: [42195, 42195.730283911675]
42197: [42196, 42196.730283911675]
42198: [42197, 42197.845425867505]
42199: [42198, 42198.58123028391]
42200: [42199, 42199.69637223975]
42201: [42200, 42200.811514195586]
42202: [42201, 42201.6285488959]
42203: [42202, 42202.71687697161]
42204: [42203, 42203.832018927445]
42205: [42204, 42204.66167192429]
42206: [42205, 42205.773659305996]
42207: [42206, 42206.888801261826]
42208: [42207, 42207.68848580442]
42209: [42208, 42208.68848580442]
42210: [42209, 42209.80362776025]
42211: [42210, 42210.87933753943]
42212: [42211, 42211.99447949527]
42213: [42212, 42213.109621451105]
42214: [42213, 42213.96451104101]
42215: [42214, 42215.06072555205]
42216: [42215, 42216.17586750789]
42217: [42216, 42216.98659305994]
42218: [42218, 42218.100946372244]
42219: [42218, 42219.216088328074]
42220: [42219, 42220.05678233439]
42221: [42220, 42221.05678233439]
42222: [42221, 42222.17192429022]
42223: [42222, 42222.8785488959]
42224: [42223, 42223.992113564665]
42225: [42224, 42225.1072555205]
42226: [42225, 42225.98580441641]
42227: [42226, 42226.98580441641]
42228: [42227, 42228.10094637224]
42229: [42228, 42229.117913832204]
42230: [42229, 42230.23242630385]
42231: [42230, 42231.347505668935]
42232: [42232, 42232.152494331065]
42233: [42232, 42233.26587301587]
42234: [42234, 42234.380952380954]
42235: [42234, 42235.2216553288]
42236: [42235, 42236.29421768708]
42237: [42236, 42237.40929705215]
42238: [42236, 42237.376833976836]
42239: [42237, 42238.376833976836]
42240: [42238, 42239.49189189189]
42241: [42240, 42240.605405405404]
42242: [42240, 42241.67799227799]
42243: [42242, 42242.79305019305]
42244: [42243, 42243.690347490345]
42245: [42244, 42244.8054054054]
42246: [42245, 42245.920463320464]
42247: [42246, 42246.74208494209]
42248: [42247, 42247.84478764479]
42249: [42248, 42248.959845559846]
42250: [42249, 42249.8555984556]
42251: [42249, 42250.96911196911]
42252: [42250, 42252.08416988417]
42253: [42250, 42252.9254032258]
42254: [42253, 42254.03830645161]
42255: [42255, 42255.153225806454]
42256: [42255, 42255.99495967742]
42257: [42256, 42256.99495967742]
42258: [42257, 42258.10987903226]
42259: [42258, 42258.94455645161]
42260: [42259, 42260.054435483864]
42261: [42260, 42261.16935483871]
42262: [42261, 42262.06653225806]
42263: [42261, 42263.16633064516]
42264: [42263, 42264.28125]
42265: [42264, 42265.10483870968]
42266: [42265, 42266.2127016129]
42267: [42266, 42267.32762096774]
42268: [42267, 42268.25201612903]
42269: [42269, 42269.361895161295]
42270: [42270, 42270.47681451613]
42271: [42271, 42271.2872983871]
42272: [42272, 42272.39919354839]
42273: [42273, 42273.51411290323]
42274: [42274, 42274.096774193546]
42275: [42274, 42275.209677419356]
42276: [42275, 42276.3245967742]
42277: [42276, 42276.96370967742]
42278: [42277, 42278.03629032258]
42279: [42278, 42279.15120967742]
42280: [42279, 42279.9566532258]
42281: [42280, 42280.9566532258]
42282: [42281, 42282.071572580644]
42283: [42281, 42282.68245967742]
42284: [42283, 42283.79838709677]
42285: [42284, 42284.91330645161]
42286: [42285, 42285.698588709674]
42287: [42286, 42286.809475806454]
42288: [42287, 42287.92439516129]
42289: [42288, 42288.73387096774]
42290: [42289, 42289.82963709677]
42291: [42290, 42290.94455645161]
42292: [42291, 42291.38407258065]
42293: [42292, 42292.38407258065]
42294: [42293, 42293.498991935485]
42295: [42294, 42294.61088709677]
42296: [42295, 42295.7247983871]
42297: [42296, 42296.83971774194]
42298: [42297, 42297.56451612903]
42299: [42298, 42298.56451612903]
42300: [42298, 42299.67943548387]
42301: [42300, 42300.76814516129]
42302: [42301, 42301.87903225806]
42303: [42302, 42302.9939516129]
42304: [42303, 42303.748991935485]
42305: [42304, 42304.844758064515]
42306: [42305, 42305.959677419356]
42307: [42306, 42306.6935483871]
42308: [42307, 42307.80141129032]
42309: [42308, 42308.91633064517]
42310: [42309, 42309.7127016129]
42311: [42310, 42310.823588709674]
42312: [42310, 42311.938508064515]
42313: [42312, 42313.05241935484]
42314: [42313, 42314.125]
42315: [42314, 42315.23991935484]
42316: [42316, 42316.3558467742]
42317: [42317, 42317.46169354839]
42318: [42318, 42318.57661290323]
42319: [42319, 42319.4002016129]
42320: [42320, 42320.51411290323]
42321: [42321, 42321.62903225806]
42322: [42322, 42322.51915322581]
42323: [42323, 42323.51915322581]
42324: [42324, 42324.634072580644]
42325: [42324, 42325.4627016129]
42326: [42326, 42326.53528225807]
42327: [42327, 42327.6502016129]
42328: [42327, 42328.49193548387]
42329: [42329, 42329.58064516129]
42330: [42330, 42330.69556451613]
42331: [42330, 42331.64203539823]
42332: [42331, 42332.75486725664]
42333: [42332, 42333.86991150443]
42334: [42334, 42334.570796460175]
42335: [42335, 42335.666371681415]
42336: [42336, 42336.7814159292]
42337: [42337, 42337.61666666667]
42338: [42338, 42338.68916666666]
42339: [42338, 42339.80416666667]
42340: [42340, 42340.61583333334]
42341: [42341, 42341.715833333335]
42342: [42342, 42342.83083333333]
42343: [42342, 42343.69]
42344: [42344, 42344.80333333334]
42345: [42345, 42345.918333333335]
42346: [42345, 42346.73166666667]
42347: [42347, 42347.8475]
42348: [42348, 42348.9625]
42349: [42349, 42349.6825]
42350: [42350, 42350.79666666666]
42351: [42351, 42351.91166666667]
42352: [42351, 42352.71166666667]
42353: [42352, 42353.824166666665]
42354: [42354, 42354.93916666666]
42355: [42355, 42355.8575]
42356: [42356, 42356.93]
42357: [42357, 42358.045]
42358: [42358, 42358.82]
42359: [42359, 42359.82]
42360: [42360, 42360.935]
42361: [42361, 42361.74083333334]
42362: [42362, 42362.854166666664]
42363: [42363, 42363.96916666667]
42364: [42364, 42364.81333333333]
42365: [42365, 42365.926666666666]
42366: [42367, 42367.04166666667]
42367: [42367, 42367.79666666667]
42368: [42367, 42368.91083333333]
42369: [42368, 42370.02583333333]
42370: [42370, 42370.8185483871]
42371: [42371, 42371.907258064515]
42372: [42372, 42373.022177419356]
42373: [42373, 42373.67338709677]
42374: [42374, 42374.74596774194]
42375: [42375, 42375.86088709677]
42376: [42376, 42376.43615984406]
42377: [42377, 42377.54434697855]
42378: [42377, 42378.65935672514]
42379: [42379, 42379.37280701754]
42380: [42379, 42380.4873294347]
42381: [42381, 42381.602339181285]
42382: [42381, 42382.37670565302]
42383: [42383, 42383.48245614035]
42384: [42384, 42384.59746588694]
42385: [42385, 42385.430311890836]
42386: [42386, 42386.50292397661]
42387: [42387, 42387.617933723195]
42388: [42387, 42388.273391812865]
42389: [42389, 42389.38742690058]
42390: [42390, 42390.50243664718]
42391: [42391, 42391.23830409357]
42392: [42392, 42392.351851851854]
42393: [42392, 42393.46686159844]
42394: [42393, 42394.259746588694]
42395: [42395, 42395.37426900585]
42396: [42396, 42396.48927875244]
42397: [42396, 42397.214424951264]
42398: [42398, 42398.32846003899]
42399: [42399, 42399.443469785576]
42400: [42399, 42400.2514619883]
42401: [42401, 42401.365497076025]
42402: [42402, 42402.48050682261]
42403: [42402, 42403.11895161291]
42404: [42404, 42404.19153225807]
42405: [42405, 42405.30645161291]
42406: [42406, 42406.054093567254]
42407: [42407, 42407.054093567254]
42408: [42407, 42408.16910331384]
42409: [42407, 42408.49416666667]
42410: [42408, 42409.59]
42411: [42410, 42410.705]
42412: [42410, 42411.3175]
42413: [42411, 42412.43166666667]
42414: [42413, 42413.54666666667]
42415: [42414, 42414.40416666667]
42416: [42414, 42415.51833333333]
42417: [42416, 42416.63333333333]
42418: [42416, 42417.455]
42419: [42417, 42418.56916666667]
42420: [42419, 42419.684166666666]
42421: [42419, 42420.090833333335]
42422: [42420, 42421.16333333333]
42423: [42421, 42422.278333333335]
42424: [42422, 42422.98416666666]
42425: [42423, 42424.090833333335]
42426: [42424, 42425.20583333333]
42427: [42425, 42426.035]
42428: [42426, 42427.1075]
42429: [42427, 42428.2225]
42430: [42427, 42429.10083333333]
42431: [42429, 42430.21333333333]
42432: [42431, 42431.32833333333]
42433: [42432, 42432.32833333333]
42434: [42432, 42433.441666666666]
42435: [42434, 42434.55666666667]
42436: [42435, 42435.29416666667]
42437: [42436, 42436.29416666667]
42438: [42437, 42437.409166666665]
42439: [42438, 42438.192500000005]
42440: [42439, 42439.302500000005]
42441: [42439, 42440.417499999996]
42442: [42440, 42441.425]
42443: [42441, 42442.425]
42444: [42443, 42443.54]
42445: [42444, 42444.38166666667]
42446: [42445, 42445.49333333333]
42447: [42446, 42446.60833333334]
42448: [42447, 42447.504166666666]
42449: [42448, 42448.61833333333]
42450: [42449, 42449.73333333334]
42451: [42449, 42450.35833333334]
42452: [42450, 42451.43083333333]
42453: [42451, 42452.54583333334]
42454: [42453, 42453.46225319396]
42455: [42454, 42454.5737514518]
42456: [42455, 42455.6887340302]
42457: [42455, 42456.31754032258]
42458: [42457, 42457.4314516129]
42459: [42458, 42458.54637096774]
42460: [42459, 42459.4435483871]
42461: [42460, 42460.4435483871]
42462: [42461, 42461.55846774194]
42463: [42461, 42462.30443548387]
42464: [42463, 42463.41633064517]
42465: [42464, 42464.53125]
42466: [42464, 42465.00406504065]
42467: [42465, 42466.00406504065]
42468: [42466, 42467.119047619046]
42469: [42467, 42467.92857142857]
42470: [42468, 42469.04181184669]
42471: [42469, 42470.156794425086]
42472: [42470, 42470.94574712644]
42473: [42471, 42471.94574712644]
42474: [42471, 42473.060689655176]
42475: [42473, 42473.91356321839]
42476: [42474, 42475.028045977015]
42477: [42476, 42476.142988505744]
42478: [42476, 42477.03908045977]
42479: [42477, 42478.15264367816]
42480: [42478, 42479.26758620689]
42481: [42479, 42480.19153225806]
42482: [42480, 42481.29737903226]
42483: [42482, 42482.41229838709]
42484: [42483, 42483.526209677424]
42485: [42484, 42484.63911290323]
42486: [42485, 42485.75403225806]
42487: [42485, 42486.30846774194]
42488: [42487, 42487.42237903226]
42489: [42488, 42488.5372983871]
42490: [42488, 42489.37701612903]
42491: [42489, 42490.37701612903]
42492: [42491, 42491.49193548387]
